collection_slug,identifier,event_type,order_hash,chain,protocol_address,closing_date,closing_date_iso,quantity,seller,buyer,payment_quantity,payment_token,payment_decimals,payment_symbol,payment_symbol_amount,transaction_hash,event_timestamp,event_timestamp_iso
pudgypenguins,537,sale,,ethereum,,1741004015,2025-03-03T12:13:35+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x516d8741f7a3ccf96f2c2e6516805913741beec3,9860000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.86,0x1ff4d39bb81411404740e661c02cc9cb020e3710f9b242a031aa439425732c22,1741004015,2025-03-03 12:13:35+00:00
pudgypenguins,537,sale,,ethereum,,1740936887,2025-03-02T17:34:47+00:00Z,1,0xb34fcf951a78b05f11f372399f69c27b8c12a7b9,0x29469395eaf6f95920e59f858042f0e28d98a20b,9598800000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.5988,0x2c540d2eef6d3447afc65519acce1bf0772e80e9792b8e63975281544514cc1f,1740936887,2025-03-02 17:34:47+00:00
pudgypenguins,537,sale,,ethereum,,1739773871,2025-02-17T06:31:11+00:00Z,1,0xff53e1da7b67ae676d7742f858aab5bd4bc937f6,0xb34fcf951a78b05f11f372399f69c27b8c12a7b9,9189900000000000000,0x0000000000000000000000000000000000000000,18,ETH,9.1899,0xfc6336c5e47d5c8987cdeb74caa309cf5512f9f8381487c8085e13cdd0552ccc,1739773871,2025-02-17 06:31:11+00:00
pudgypenguins,537,sale,,ethereum,,1739722619,2025-02-16T16:16:59+00:00Z,1,0x79ed349db9c9cc26af8d05b641e93eaad621941b,0xff53e1da7b67ae676d7742f858aab5bd4bc937f6,9140000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.14,0xb8dabee9bd5f5d47070d1a573f82482657962dcdeb044ae32d9e672ce536e4f6,1739722619,2025-02-16 16:16:59+00:00
pudgypenguins,537,sale,,ethereum,,1738630091,2025-02-04T00:48:11+00:00Z,1,0xe9bab3816a139827fe218d58699097b359680380,0x79ed349db9c9cc26af8d05b641e93eaad621941b,11450000000000000000,0x0000000000000000000000000000000000000000,18,ETH,11.45,0x41fccd9fd03ebb6df45c88066ece7469becc6882eaeb9d642bf039b0bce3eba9,1738630091,2025-02-04 00:48:11+00:00
pudgypenguins,537,sale,,ethereum,,1737680915,2025-01-24T01:08:35+00:00Z,1,0xdb8209e646e527ee9af6e9c0c2236f595f999645,0x515a6c0e816f1096a5eaaf2b0516b9738c137c8c,18500000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,18.5,0x07590ea6c720049f4fd6b6338a99f3d2dbfd020f0fa9539b4c0c22077c1d220d,1737680915,2025-01-24 01:08:35+00:00
pudgypenguins,537,sale,,ethereum,,1734414119,2024-12-17T05:41:59+00:00Z,1,0x201eec84a2992685b689849844b3bcfba3e56e85,0x29469395eaf6f95920e59f858042f0e28d98a20b,36000000000000000000,0x0000000000000000000000000000000000000000,18,ETH,36.0,0x17276111794fe248586c98552c2561997afd7b79ef21795040c583cdb22f9f8f,1734414119,2024-12-17 05:41:59+00:00
pudgypenguins,537,sale,0x73ec8c908d63d499cb97503fabf5e9af23416eb92b87b2ca70968d1da1e688d5,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1661147756,2022-08-22T05:55:56+00:00Z,1,0xc43dc95ba07d8ac2433d2ebdc5f7fd87dfa20932,0x28473085ba4aa761eb541914f50a75dd685cd47b,3690000000000000000,0x0000000000000000000000000000000000000000,18,ETH,3.69,0xbcd76fdec8b87b228301a6e067f0e32df3dad9e5c085f226932ad5feb4b22174,1661147756,2022-08-22 05:55:56+00:00
pudgypenguins,537,sale,0x73ec8c908d63d499cb97503fabf5e9af23416eb92b87b2ca70968d1da1e688d5,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1661147756,2022-08-22T05:55:56+00:00Z,1,0xc43dc95ba07d8ac2433d2ebdc5f7fd87dfa20932,0x28473085ba4aa761eb541914f50a75dd685cd47b,3690000000000000000,0x0000000000000000000000000000000000000000,18,ETH,3.69,,1661147756,2022-08-22 05:55:56+00:00
pudgypenguins,537,sale,0x73ec8c908d63d499cb97503fabf5e9af23416eb92b87b2ca70968d1da1e688d5,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1661147756,2022-08-22T05:55:56+00:00Z,1,0xc43dc95ba07d8ac2433d2ebdc5f7fd87dfa20932,0x28473085ba4aa761eb541914f50a75dd685cd47b,3690000000000000000,0x0000000000000000000000000000000000000000,18,ETH,3.69,,1661147756,2022-08-22 05:55:56+00:00
pudgypenguins,537,sale,0x07d6c9d5d61f35e2c84d63e4ea5088dae49b1e883fbb6d20449b99164cd24c6e,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1660165938,2022-08-10T21:12:18+00:00Z,1,0x49d20f1b85acca6a58c48ce56f5eed980b047c0a,0xc43dc95ba07d8ac2433d2ebdc5f7fd87dfa20932,2340000000000000000,0x0000000000000000000000000000000000000000,18,ETH,2.34,,1660165938,2022-08-10 21:12:18+00:00
pudgypenguins,537,sale,0xd98a4517b90f709678c73a00a754c345feac5822f23cc1c3401887939c24e328,ethereum,0x00000000006c3852cbef3e08e8df289169ede581,1659414843,2022-08-02T04:34:03+00:00Z,1,0x491693e77626cbe860394f759606ae5db3e83ecf,0x49d20f1b85acca6a58c48ce56f5eed980b047c0a,1801000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,1.801,,1659414843,2022-08-02 04:34:03+00:00
pudgypenguins,537,sale,0xac2fe2850ef7fa7f50d4c7eb3b0859958028898a9ea76d96ec473f932eccc09a,ethereum,0x7f268357a8c2552623316e2562d90e642bb538e5,1649536816,2022-04-09T20:40:16+00:00Z,1,0x0594ad5995af0c6107ae1c031eefebe3eae42c1e,0x491693e77626cbe860394f759606ae5db3e83ecf,2300000000000000000,0x0000000000000000000000000000000000000000,18,ETH,2.3,0x06ee267eb1e71e083b2943c9fd93b5f1474f6508899658df183fd9d98a75efa1,1649536816,2022-04-09 20:40:16+00:00
pudgypenguins,537,sale,0xd4a918de28f4ee2b465c980e719f1b362dbd716a6c1de8c07f8f47f4eaa67617,ethereum,0x7f268357a8c2552623316e2562d90e642bb538e5,1648694562,2022-03-31T02:42:42+00:00Z,1,0xcb2940837b919e86899d62c19242fa49d3821f47,0x0594ad5995af0c6107ae1c031eefebe3eae42c1e,1124000000000000000,0x0000000000000000000000000000000000000000,18,ETH,1.124,0xf468cdc3898e51a24b2842919e16f658d037a43a7bc238391301c4856b0c0f61,1648694562,2022-03-31 02:42:42+00:00
pudgypenguins,537,sale,0xe72860f471824b55aa15e2b7dec9c32d70026c549addca1d200237f9e515c90e,ethereum,0x7f268357a8c2552623316e2562d90e642bb538e5,1646859473,2022-03-09T20:57:53+00:00Z,1,0xdd8a04411ac02ffa63a01fdf371472932d9031ac,0xcb2940837b919e86899d62c19242fa49d3821f47,696000000000000000,0x0000000000000000000000000000000000000000,18,ETH,0.696,0x47913d5caf4be288cd0f376aabeef3340136ee29ed388f3faa67368a1a1bcdc9,1646859473,2022-03-09 20:57:53+00:00
pudgypenguins,537,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1629307419,2021-08-18T17:23:39+00:00Z,1,0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,0xdd8a04411ac02ffa63a01fdf371472932d9031ac,1360000000000000000,0x0000000000000000000000000000000000000000,18,ETH,1.36,0x064183c32569d9ce9222ef556f6fdb176dfaa1a3c9f5bbc007c63bbbc4d12bf5,1629307419,2021-08-18 17:23:39+00:00
pudgypenguins,537,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1629249398,2021-08-18T01:16:38+00:00Z,1,0xe4d01af2ee303678978bd9bd533c487c102e069d,0xbf8767602970cec551c437c605f828975a4ef525,1000000000000000000,0x0000000000000000000000000000000000000000,18,ETH,1.0,0xf7f70531fa0329fb3618a6e60135cf707faf3c3495f537367edde55e5d345e1d,1629249398,2021-08-18 01:16:38+00:00
pudgypenguins,537,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628884041,2021-08-13T19:47:21+00:00Z,1,0x85ae29cfa53fd3fc324c0287c14e308b9e7a0797,0xe4d01af2ee303678978bd9bd533c487c102e069d,4480000000000000000,0x0000000000000000000000000000000000000000,18,ETH,4.48,0x7a00e10beff583cba66be9e2026cd4542a7d9a25e1d5799bf4054a23b4c58abf,1628884041,2021-08-13 19:47:21+00:00
pudgypenguins,537,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628860002,2021-08-13T13:06:42+00:00Z,1,0x5cde157b494dbb17a2188eb975922cb2fbd9d246,0x85ae29cfa53fd3fc324c0287c14e308b9e7a0797,3600000000000000000,0x0000000000000000000000000000000000000000,18,ETH,3.6,0xd9333ea0b738b52b88e5dc22ddf9f4ea5521fcd59b013e7e17d8b2c7a663882c,1628860002,2021-08-13 13:06:42+00:00
pudgypenguins,537,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1628563255,2021-08-10T02:40:55+00:00Z,1,0x3bccbee550607f8176d84ae7d56f662d4f0250aa,0x5cde157b494dbb17a2188eb975922cb2fbd9d246,1500000000000000000,0x0000000000000000000000000000000000000000,18,ETH,1.5,0xda4d384cd6e3cae2178a743e4c9cb1a0f44697855da8ec040b83decb9155629b,1628563255,2021-08-10 02:40:55+00:00
pudgypenguins,537,sale,,ethereum,0x7be8076f4ea4a4ad08075c2508e481d6c946d12b,1626992387,2021-07-22T22:19:47+00:00Z,1,0x96cd55cdd63f1034591b11a9003eaf16e7fe715d,0x3bccbee550607f8176d84ae7d56f662d4f0250aa,54900000000000000,0x0000000000000000000000000000000000000000,18,ETH,0.0549,0x6199cd3f223ec87cdc6da2e4328f58de4052c2ef1f820f4e30818deb496b221c,1626992387,2021-07-22 22:19:47+00:00
pudgypenguins,583,sale,,ethereum,,1742530679,2025-03-21T04:17:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xd43dfa9024096b0224adf6859e22fbc35ea2b21f,9480000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,9.48,0x7fa09bf41d251c8bd09a063538e5c951efa89c790dc75a1bc9f8123304c2b3e6,1742530679,2025-03-21 04:17:59+00:00
pudgypenguins,583,sale,,ethereum,,1742201411,2025-03-17T08:50:11+00:00Z,1,0x7b9c3a3bce44e4d29a95a36198ebd7bda8e239e7,0xa1c6b7d556bb56408bb3991d29a5e574e10dfe48,8730000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.73,0x78662fe602a909dc91884b6c51ee9a5736265dc4a8f74cd0feacde85ded9f7f1,1742201411,2025-03-17 08:50:11+00:00
pudgypenguins,583,sale,,ethereum,,1741699115,2025-03-11T13:18:35+00:00Z,1,0xabd0ba73f819a96cc9578ffbed621f890fb77208,0x7b9c3a3bce44e4d29a95a36198ebd7bda8e239e7,8788999990000000000,0x0000000000000000000000000000000000000000,18,ETH,8.78899999,0x9bb59f83c6784b646f28a921ca65e8b8254fe07a531d92e822cced179aa6194d,1741699115,2025-03-11 13:18:35+00:00
pudgypenguins,583,sale,0x4178b2734a78acddae4f5847db99512deb539cc318c2ca6147c6de36ec0b4be5,ethereum,0x0000000000000068f116a894984e2db1123eb395,1741633391,2025-03-10T19:03:11+00:00Z,1,0xe871af6576396c553e16c2e3a9fa130d36798cfa,0xabd0ba73f819a96cc9578ffbed621f890fb77208,8790000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.79,0x75c68ba2779b7bbc2b831c292d06d586e1295ef7213b5876e3f4023b1f183672,1741633391,2025-03-10 19:03:11+00:00
pudgypenguins,583,sale,,ethereum,,1739970299,2025-02-19T13:04:59+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x1992a41693310eb9434b5e3ecb564f4739fcc677,8560000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.56,0x696aa0d1d21fc11eea1313a714249d8a4ac9f31aa94822231371d54800ad1621,1739970299,2025-02-19 13:04:59+00:00
pudgypenguins,583,sale,,ethereum,,1739897375,2025-02-18T16:49:35+00:00Z,1,0x26ff91088557019b7af55f3c9241ef5dfcf72e8c,0x1ea27bce786a81022dfc156059771e8d3279a9a6,8570000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.57,0xf44263b965d6f2154d8326b55dcfe204d6a0a29f9cf2339adb4677afa04a565f,1739897375,2025-02-18 16:49:35+00:00
pudgypenguins,583,sale,,ethereum,,1738268567,2025-01-30T20:22:47+00:00Z,1,0xa7b5ca022774bd02842932e4358ddcbea0ccaade,0x26ff91088557019b7af55f3c9241ef5dfcf72e8c,10920000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,10.92,0x6e82859d0b82a3a13a64247c6846e3af3b898a46392df03a16dad55b0c78d0a1,1738268567,2025-01-30 20:22:47+00:00
pudgypenguins,583,sale,,ethereum,,1718875007,2024-06-20T09:16:47+00:00Z,1,0x6eac30e598697e49d782c491df9516917ef33014,0xa7b5ca022774bd02842932e4358ddcbea0ccaade,8091000000000000000,0x0000000000000000000000000000000000000000,18,ETH,8.091,0xa1684c52bf485026f8921d26bb1d833dd82eed59ffe597941c04f76c5a896f42,1718875007,2024-06-20 09:16:47+00:00
pudgypenguins,583,sale,,ethereum,,1718725523,2024-06-18T15:45:23+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0x6eac30e598697e49d782c491df9516917ef33014,8050000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.05,0xb1dfa9b8153aabdbcb3fb0f438135d8c26734f2f9b1461f4ab76cdb4721b8511,1718725523,2024-06-18 15:45:23+00:00
pudgypenguins,583,sale,,ethereum,,1718709551,2024-06-18T11:19:11+00:00Z,1,0xe03a97e261ca9892ce50cc610d2dc6787f845010,0x0b0a206794611892587e3b0df04a64239e2a3490,8110000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,8.11,0xb2fc7e4c6eb5a2d9e0b6332e30b154df2f2dc6e128e53dc059f93c4587fb4580,1718709551,2024-06-18 11:19:11+00:00
pudgypenguins,583,sale,,ethereum,,1709420627,2024-03-02T23:03:47+00:00Z,1,0x29469395eaf6f95920e59f858042f0e28d98a20b,0xa7b9c7cb5dfaf482ce2d3166b955e685e080cbbc,15410000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,15.41,0x09c2757ff7a554ed6cd470dd067123898fff863f9191f80141604293075c448c,1709420627,2024-03-02 23:03:47+00:00
pudgypenguins,583,sale,,ethereum,,1709407091,2024-03-02T19:18:11+00:00Z,1,0xcb8e41c7e926072e93bc6fca3c39b2b8721ce6b6,0xa69833b9fda816f1bfc79517e7932e64708df0dd,15100000000000000000,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,18,WETH,15.1,0x0098f1b2fd73faaf88581085ea69eabf62df976a710776a2e28ece0ab8032194,1709407091,2024-03-02 19:18:11+00:00
